AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
19,11.891030143067791,225.92957271828803,Premium,Credit card,Yes,Both,Yes,TV,9.964258020528654,142.68532838887174,26,Comedy,3.533113550933494,9,Female,16,No,Yes,TNPFR64DAQ,1
83,15.818631072684987,1312.9463790328539,Premium,Credit card,No,TV Shows,Yes,Mobile,1.5190204820520141,83.65781110722443,23,Action,1.3765409093558998,4,Female,14,No,No,0YBBQI5863,1
108,15.655468273478816,1690.7905735357122,Premium,Mailed check,No,TV Shows,No,Computer,22.034276351808046,129.3622671657978,35,Drama,2.8024711170420935,2,Male,9,No,No,JT9SZMITM0,0
6,10.989416489261407,65.93649893556844,Basic,Credit card,No,TV Shows,Yes,Tablet,17.54663274250704,60.153901755607805,24,Comedy,4.367207611736367,6,Male,10,Yes,Yes,MGSS4ZZZYS,1
57,17.545320909375693,1000.0832918344145,Basic,Bank transfer,No,Movies,Yes,Tablet,15.276049472001745,23.51148447493544,22,Fantasy,3.5959592674354908,1,Female,2,Yes,Yes,OHYNOMD0E7,1
5,11.58837925584123,57.941896279206155,Basic,Bank transfer,No,TV Shows,No,TV,19.091192312840874,58.18720102477148,11,Drama,2.5814813280043687,3,Male,1,No,No,BSRVG1DMMO,1
67,6.325141502049164,423.7844806,Standard,Credit card,No,Both,No,Tablet,13.132976167612771,159.42410036213428,27,Action,2.3621894370769216,1,Male,9,No,No,AODXE50CT4,0
79,7.292241894261835,576.0871096,Basic,Bank transfer,No,TV Shows,No,Mobile,11.980126638170196,117.16183169937722,27,Sci-Fi,2.2695341276161174,3,Male,8,Yes,Yes,OMV74YYJOD,0
11,11.186810642980674,123.05491707278742,Premium,Electronic check,Yes,Movies,Yes,Mobile,15.037940883549641,89.74844611105488,0,Action,3.7733430719680134,9,Male,8,No,Yes,Q991BQMXNZ,1
45,19.07667265250814,858.4502693628663,Standard,Mailed check,No,Movies,No,TV,34.32143274839274,65.00893657026882,12,Comedy,2.8731080181015836,1,Male,20,No,Yes,DHGVSPLB8N,0
9,17.05123379830109,153.46110418470982,Premium,Mailed check,Yes,TV Shows,Yes,Computer,12.021052621439766,120.68630460674743,21,Sci-Fi,2.018624630140076,5,Female,19,No,No,6T79VFX5PR,1
92,19.63453331852864,1806.377065304635,Basic,Mailed check,Yes,TV Shows,No,Mobile,10.739703017143485,39.905954273046405,16,Sci-Fi,3.7466422132540593,3,Female,12,No,Yes,62TC7W2IVT,1
82,8.745933836927396,717.1665746280464,Basic,Bank transfer,Yes,TV Shows,No,TV,39.18445567432393,20.857565620259386,49,Fantasy,1.1690758631564195,7,Male,23,Yes,No,0HP5KZLD1S,0
91,9.634107893010775,876.7038182639806,Premium,Electronic check,No,TV Shows,Yes,Tablet,5.045294190148751,40.68741133263072,4,Action,2.270686714017427,0,Female,9,Yes,Yes,GF7CFC00OQ,1
26,11.786233148418415,306.4420618588788,Basic,Credit card,Yes,Movies,No,Tablet,24.358211645504355,72.91928477275843,1,Fantasy,4.001279617,0,Female,23,Yes,Yes,LFO2KTKWM7,1
1,9.123616962263558,9.123616962263558,Premium,Electronic check,No,Both,No,Computer,1.9526344069492931,150.09919499790226,28,Action,1.0518904214506395,2,Male,17,Yes,Yes,CYTSA83JT4,1
2,8.742414533865535,17.48482906773107,Standard,Bank transfer,Yes,TV Shows,Yes,Computer,17.406425567785863,158.97157391258986,39,Comedy,3.7881277398556974,9,Female,13,Yes,Yes,Q6SJAAGJZA,1
18,12.87330274037294,231.71944932671292,Premium,Electronic check,Yes,Both,No,Tablet,2.673976634890628,145.90595234899877,16,Comedy,4.414852963567124,8,Female,15,Yes,No,0BKVVYK4F3,1
35,13.27275127172976,464.5462945105416,Premium,Electronic check,Yes,Both,Yes,Computer,29.78015550469908,78.52852139543586,28,Drama,4.199544041,3,Female,24,Yes,Yes,0FB81M31G1,1
64,11.227283373168127,718.5461358827602,Standard,Credit card,Yes,Movies,No,Tablet,8.000008855720601,179.3947689072769,41,Comedy,4.253246239980392,6,Female,22,Yes,No,LUASRE52UK,0
4,15.212212703007348,60.84885081202939,Premium,Electronic check,No,Movies,Yes,Mobile,33.93581137960387,90.35702650750136,15,Sci-Fi,3.664786636798043,6,Female,10,Yes,Yes,6QP6HY0FW5,1
83,7.250404252601764,601.7835529659465,Premium,Credit card,No,Both,Yes,TV,26.69259984095263,45.493361123696126,38,Fantasy,4.400940905071717,9,Male,24,No,No,93FORO8JTD,0
33,8.833052051,291.49071769509254,Basic,Mailed check,Yes,Both,Yes,Tablet,10.488584943259204,118.41096270236464,47,Fantasy,4.646661410490581,6,Female,11,No,Yes,P0TGXCMXQY,1
35,10.224218588477969,357.8476505967289,Standard,Mailed check,No,TV Shows,Yes,Tablet,12.73960088696333,47.65667944436307,14,Comedy,3.853275033939683,4,Male,16,Yes,No,C76OFOM4QU,0
27,8.460089976380306,228.42242936226828,Premium,Mailed check,Yes,Movies,No,Tablet,36.636233547090484,55.00511402085153,7,Fantasy,4.953624485502356,2,Male,12,Yes,Yes,02F5OSQHRZ,1
13,12.81283429,166.5668457214619,Standard,Bank transfer,Yes,Movies,No,Computer,32.31126222376908,51.569601477534185,9,Action,3.0344468073616984,8,Male,2,No,No,OMN9L3ZM63,1
76,17.040547594240074,1295.0816171622457,Basic,Credit card,No,Movies,No,TV,22.48706170032182,122.42343519939982,25,Comedy,4.952969908,9,Male,6,Yes,No,6TPFAX5LX1,0
112,17.207831724195415,1927.2771531098865,Standard,Credit card,Yes,TV Shows,No,Computer,12.98616995983287,50.81292624226285,27,Comedy,4.403843284218883,8,Male,23,Yes,Yes,M0FN0E62EA,1
36,18.866157551045852,679.1816718376507,Basic,Bank transfer,No,TV Shows,Yes,Tablet,9.002467735119398,110.4883106,9,Comedy,3.0081153000238383,1,Male,4,No,No,BZQRGKYIME,1
82,15.276873950250383,1252.7036639205314,Standard,Mailed check,Yes,Movies,No,Tablet,4.887362434852205,97.14440549614271,45,Action,1.8859109489514352,6,Male,22,No,Yes,GBC7NDMUH1,1
14,16.92394713,236.93525984277102,Basic,Electronic check,No,TV Shows,Yes,Tablet,5.821158812,76.66768700160175,6,Comedy,3.3183844395165556,6,Female,6,No,No,CSZ5K9HMT6,1
18,8.957706810839774,161.23872259511592,Standard,Mailed check,No,Both,No,Computer,29.04640015554323,31.899364146481087,20,Fantasy,4.874848081014882,3,Female,23,No,Yes,AWTCMY5G0T,1
12,16.752431838638927,201.02918206366712,Basic,Electronic check,Yes,TV Shows,No,Mobile,14.738086965536901,41.68293501374359,40,Fantasy,3.8006836587007555,4,Female,16,No,Yes,GDLWD1INYY,1
36,17.209989251623945,619.5596131,Standard,Bank transfer,No,Movies,No,Mobile,3.469715311069238,63.92130221,24,Action,2.8122110872794654,8,Male,20,Yes,No,WZVDIUDR2S,1
104,16.159649232956866,1680.603520227514,Premium,Credit card,Yes,Movies,No,Computer,33.00700002,7.427527020671749,0,Fantasy,4.9306053290322245,1,Male,21,No,Yes,AB79CR78CZ,0
10,13.97569172951426,139.7569172951426,Standard,Bank transfer,Yes,Both,No,TV,3.6255822024941198,135.7906763062492,23,Sci-Fi,2.7506584184936647,9,Male,23,Yes,No,YJ1A4ZKMTQ,1
99,18.995143031393702,1880.5191601079766,Premium,Bank transfer,Yes,Both,Yes,TV,2.384371616495632,66.61852747210403,4,Drama,3.5016056065123973,5,Male,19,No,Yes,6RFLWSZ0ID,1
14,8.890834230593759,124.47167922831262,Premium,Electronic check,No,TV Shows,No,Mobile,9.627679914371614,58.13780519715016,2,Action,1.7345166450736382,5,Female,22,Yes,Yes,C9OJPFZVD3,0
54,16.545738218806907,893.4698638155729,Standard,Bank transfer,No,TV Shows,Yes,TV,26.48022870051015,21.28984861498428,34,Action,3.1727881512281413,8,Female,1,No,Yes,30ND59P8Y3,1
31,11.974533356755618,371.21053405942416,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,18.05420232103968,10.86497196171919,21,Comedy,2.572712825,9,Female,16,Yes,Yes,JO4W2TUYYB,0
101,17.375434091288966,1754.9188432201856,Premium,Mailed check,No,TV Shows,Yes,Mobile,5.650679595539609,156.34521703527213,6,Action,2.0529170223567137,6,Male,3,No,Yes,WFFMJI39EK,0
3,13.482249317524019,40.44674795257205,Premium,Bank transfer,Yes,Movies,Yes,Tablet,13.164664368890845,9.824130406,22,Comedy,4.376532077166576,7,Male,10,No,No,N731OZPLS7,1
37,14.48126767149375,535.8069038452687,Premium,Bank transfer,Yes,TV Shows,Yes,TV,28.016949484117006,125.92148466910491,0,Sci-Fi,3.4475308558258013,5,Male,0,No,Yes,F1S29DFF36,0
68,10.116997039650142,687.9557986962096,Standard,Mailed check,Yes,Movies,Yes,Computer,32.26222353474761,12.41538613873239,8,Action,2.164108701619651,4,Female,9,No,Yes,TD7IFKQ4DF,1
52,7.419595824371765,385.8189828673318,Basic,Bank transfer,Yes,TV Shows,Yes,Mobile,2.515875382220032,146.47874578806682,14,Sci-Fi,1.6251430461636356,0,Female,0,Yes,No,JW0FMNFW7P,1
57,9.279714843909566,528.9437461028452,Basic,Electronic check,Yes,Both,Yes,TV,37.542903189674256,55.35809489431123,30,Comedy,3.2760172973807165,9,Female,16,Yes,Yes,WYUQAXPX5W,0
57,11.80011198810337,672.6063833,Premium,Mailed check,Yes,TV Shows,Yes,Mobile,14.745579688223613,152.3008636121846,33,Comedy,4.597966612178206,9,Male,24,Yes,No,TF416GH27D,1
11,16.134936881683117,177.48430569851428,Basic,Bank transfer,No,Movies,Yes,TV,20.545222515023976,53.16942191328272,9,Fantasy,1.2118097883222765,4,Male,2,No,Yes,03G56HBDW7,1
98,15.48226126279506,1517.2616037539158,Premium,Credit card,Yes,TV Shows,No,TV,1.6136330221035649,50.21142485695229,35,Fantasy,1.3352488939534997,7,Female,20,Yes,Yes,9I6GSREWT4,0
8,18.136979085251106,145.09583268200885,Basic,Electronic check,No,Both,No,TV,24.634301042004758,32.711409798820796,0,Comedy,4.612465439266231,3,Female,22,Yes,Yes,BO7S92G3QW,1
41,16.687126868705768,684.1722016169365,Basic,Electronic check,Yes,Movies,No,Mobile,28.979691536954235,100.5712498677273,46,Comedy,3.381428055628641,3,Female,18,Yes,Yes,EOOUKDW0DM,0
28,6.108486003144246,171.0376080880389,Standard,Electronic check,No,TV Shows,Yes,Computer,20.409546195238093,132.0025587562789,48,Drama,1.8941413131668798,6,Female,22,No,No,2DIBK5T8TJ,0
31,14.873088081850428,461.06573053736327,Premium,Credit card,No,TV Shows,Yes,TV,14.442852173330026,17.739942109262735,29,Sci-Fi,1.9164452996150203,8,Male,10,No,No,R6K9GZ3S60,0
94,5.048790958973928,474.5863501435492,Premium,Credit card,Yes,Both,No,Computer,3.186361180955287,175.02642311240655,27,Sci-Fi,1.571129399206992,0,Male,13,No,Yes,90VP2UGUNI,0
42,5.602461441208181,235.3033805307436,Standard,Electronic check,No,Movies,No,Tablet,32.414814457133716,34.214509635089094,29,Drama,4.993159272814119,1,Male,13,Yes,Yes,GXLUNXJP6M,1
59,13.998805652205725,825.9295334801378,Standard,Credit card,Yes,TV Shows,No,TV,9.69299945,146.03427347549194,37,Action,1.3902613146338605,6,Male,19,Yes,No,5KO3UDETCD,1
2,15.619008403246566,31.238016806493132,Standard,Electronic check,No,TV Shows,Yes,Computer,17.885115337566265,95.95981326690116,28,Fantasy,2.0085120075791303,7,Female,13,No,Yes,L9JFKBGJ4K,1
48,19.23117467492892,923.0963843965881,Standard,Mailed check,Yes,Both,Yes,Computer,2.182076961320269,22.166210409707393,4,Action,3.2956700494437365,3,Female,1,No,Yes,331C8RXOS5,1
33,9.370850938,309.2380809520243,Premium,Electronic check,Yes,TV Shows,No,Computer,4.930106290255839,69.31031116762027,48,Comedy,2.3103821645290936,5,Female,11,Yes,No,3N3RFGQ8XT,1
105,6.510428576408894,683.5950005229339,Standard,Credit card,Yes,Both,Yes,Mobile,35.742031840119004,94.92908225953424,13,Action,3.488193288002394,7,Female,8,No,No,96PNXQ12F9,0
1,13.373403062729148,13.373403062729148,Basic,Bank transfer,Yes,Movies,No,Computer,12.026145530707607,92.17901765,21,Comedy,2.6398692506131787,0,Male,1,No,No,Y9UK5GSGB1,1
75,15.152826715313335,1136.462004,Standard,Bank transfer,Yes,Both,Yes,TV,29.219922478852027,60.649386295112954,5,Fantasy,3.4057680706759363,9,Male,17,No,Yes,62QAUXUH1P,1
92,17.29795029699307,1591.4114273233622,Standard,Electronic check,No,Both,Yes,Tablet,1.5476508676797134,90.41472867469568,13,Comedy,3.3920151635045785,6,Female,2,Yes,Yes,L05K8V5QQO,0
89,18.35063559278554,1633.206567757913,Premium,Credit card,No,Movies,Yes,Computer,2.078275192317181,116.30376344147949,10,Comedy,2.996248042856837,5,Male,7,Yes,Yes,QNBC8GY5AH,0
92,11.522535779329136,1060.0732916982804,Premium,Mailed check,Yes,Both,No,Computer,32.17186396,101.20098960022541,36,Sci-Fi,1.4641934495843696,1,Female,24,No,No,FKFKNOYFLL,1
92,16.88832201,1553.7256246062154,Basic,Mailed check,Yes,TV Shows,No,TV,1.9112269837732936,112.93630067751462,41,Fantasy,1.9420926903745532,7,Female,5,No,Yes,V92OBDS5XO,1
27,6.3843480164310416,172.37739644363813,Standard,Credit card,Yes,Movies,No,Computer,18.953354409425184,118.74214171421353,47,Fantasy,1.6791866352377447,9,Male,7,No,No,F1S10DUP7W,0
104,16.11996291775771,1676.4761434468019,Basic,Electronic check,No,TV Shows,Yes,Computer,22.887112399218804,58.921134586712725,12,Comedy,3.6107714471752095,0,Female,18,No,No,KYCQCZW7UT,1
52,11.31424355,588.3406646069211,Standard,Credit card,No,TV Shows,No,TV,21.10904262861015,34.76995472207696,8,Drama,3.6408542551196637,3,Female,23,Yes,No,VD0289ZFLN,1
40,5.794599505138969,231.78398020555875,Standard,Mailed check,Yes,Movies,Yes,Computer,11.84427247014328,13.693694975088547,13,Fantasy,3.4181386835927525,2,Female,3,Yes,No,T7MYRYAJXK,1
72,17.957553289561933,1292.9438368484591,Premium,Electronic check,No,Movies,No,TV,6.4570124361366155,74.83453141606041,14,Sci-Fi,3.7938479403961374,7,Male,0,No,No,ZBJVB8ATXM,1
56,17.75420019495676,994.2352109175786,Premium,Bank transfer,No,Both,Yes,Computer,16.833224868617442,161.18340603792407,27,Comedy,1.951085655103694,4,Male,4,Yes,No,H20SY3YWBL,0
78,18.79750610686383,1466.2054763353785,Basic,Bank transfer,No,TV Shows,No,Tablet,13.136516654917079,108.58542157578847,23,Drama,2.8681501518687726,8,Female,22,No,No,D0XGE9DH00,0
104,16.829182795546018,1750.2350107367859,Basic,Bank transfer,Yes,Both,Yes,TV,8.822724580148625,77.39384115809528,32,Comedy,1.0867952111926384,1,Female,7,Yes,No,MDT3URLCNR,0
16,5.945515687586006,95.128251,Standard,Credit card,Yes,Movies,No,Computer,8.999054744367672,23.581150968187384,30,Drama,2.849807169105863,2,Male,24,Yes,No,0M8DJDIMIC,0
56,8.686098430091455,486.4215120851215,Standard,Bank transfer,No,Movies,No,Mobile,15.96676554019742,52.48014293867761,6,Fantasy,3.2009055436165483,4,Male,22,Yes,Yes,3TICLGNJGS,0
70,7.824891987568844,547.7424391298191,Premium,Bank transfer,No,TV Shows,No,TV,19.71308011388245,132.03444856069933,45,Sci-Fi,4.567202077078402,4,Male,1,No,Yes,Z1GD8IOOV6,0
104,15.389694816268856,1600.528260891961,Premium,Mailed check,No,Movies,Yes,Tablet,37.04984181692474,152.03251853936402,8,Comedy,3.1354492578283955,6,Male,22,No,Yes,2VFRMK2MNO,0
63,15.004883013095194,945.3076298249972,Standard,Mailed check,No,Movies,Yes,TV,28.800653398908064,169.53589805933643,41,Sci-Fi,2.096738507303574,6,Male,3,No,No,65FHAZ9NVU,0
62,12.664579129401595,785.2039060228989,Standard,Credit card,Yes,TV Shows,Yes,Mobile,28.175460569250152,127.31504663656828,18,Fantasy,2.688000140491049,4,Female,18,Yes,No,BF5LU5UTXQ,0
16,17.043975731075093,272.7036116972015,Standard,Bank transfer,No,TV Shows,Yes,Tablet,24.317183686167994,152.7233419873111,37,Drama,1.200973895239784,8,Male,7,Yes,Yes,F88NC0IG97,0
48,15.969128379978686,766.5181622,Basic,Bank transfer,Yes,Movies,No,TV,31.423923833297156,46.54326954367177,33,Comedy,4.503732214658428,8,Male,20,Yes,Yes,PO24W0HC18,0
53,16.538259423138175,876.5277494263233,Standard,Credit card,Yes,Both,Yes,TV,27.72511218846235,76.25332580377385,38,Drama,2.3249501092059175,5,Male,14,No,No,MB3NVNPARQ,0
35,8.741960082378496,305.96860288324734,Standard,Mailed check,Yes,Movies,Yes,Computer,4.988888976641542,165.96230167006803,47,Action,1.7389067802594642,4,Female,15,No,No,1W6E7KEJHW,0
7,15.771884171074259,110.40318919751981,Premium,Bank transfer,Yes,Movies,No,TV,28.69160317055949,50.69892182459027,35,Fantasy,1.243124615733569,4,Female,22,Yes,No,7SVSEAZ0RU,0
104,10.61741699314457,1104.2113672870353,Basic,Credit card,No,Movies,No,TV,6.5074550293653015,13.12028797183944,13,Action,4.884493678541127,3,Female,22,Yes,No,30IQU2XVPI,0
24,16.942600762110544,406.62241829065306,Standard,Credit card,Yes,Movies,No,Mobile,37.802821642417726,84.30185649555571,10,Action,1.725102433478562,1,Male,16,Yes,No,TPLM55K2RD,0
112,7.312031287158215,818.9475041617201,Standard,Mailed check,No,Movies,Yes,Tablet,6.064794488090147,101.35561929583301,34,Fantasy,4.824079315347636,4,Male,18,Yes,Yes,L0KYNRPGX3,0
82,10.719836140614305,879.0265635,Premium,Electronic check,No,TV Shows,Yes,TV,4.561464804890651,170.30861220109028,28,Fantasy,3.2705449604161965,2,Female,16,No,No,Q18AXUES95,0
35,11.99735980397821,419.90759313923735,Premium,Electronic check,No,Both,No,TV,16.76269989336675,39.81110157039616,21,Drama,2.7051950057139553,7,Female,17,No,No,7MI907JYIX,0
108,6.264849575901875,676.6037541974025,Standard,Mailed check,No,TV Shows,Yes,Tablet,33.29397997150398,41.77284396,10,Fantasy,1.3393561001282661,4,Male,4,No,No,QJVUT27IC1,0
93,18.57962010080879,1727.9046693752173,Premium,Mailed check,No,TV Shows,No,Mobile,13.359054192034339,129.75304489977893,49,Comedy,1.1862824591754766,6,Female,19,Yes,No,BM0K7V02NN,0
16,19.653358203164323,314.4537312506292,Premium,Mailed check,No,Movies,No,Computer,14.581777458297019,143.1452179124183,10,Sci-Fi,2.6332374737148743,2,Male,17,Yes,No,TL68X98Q32,0
90,8.425907299786298,758.3316569807668,Basic,Electronic check,Yes,Movies,Yes,TV,3.3233404857317743,43.72976146441807,33,Drama,3.2981214510218324,5,Male,2,Yes,Yes,D0X650JI2E,0
31,18.418348815316875,570.9688132748231,Premium,Credit card,Yes,TV Shows,No,Tablet,18.603913113883095,92.56111542,1,Action,1.8762435217144766,1,Female,8,No,No,NUJ38USSRR,0
1,12.61948953101204,12.61948953101204,Standard,Credit card,No,TV Shows,No,Mobile,36.44571751016432,89.37802956676602,44,Comedy,4.8766454898259965,1,Female,16,Yes,Yes,7BNMM305E7,0
38,15.408522400118699,585.5238512045105,Basic,Electronic check,No,Movies,Yes,Mobile,10.866473163545065,24.237451899550585,31,Action,1.0448223467161308,1,Female,10,No,Yes,LS5J5139UF,0
92,8.121440798850013,747.1725534942012,Premium,Bank transfer,No,Both,No,TV,32.966408810272625,146.4527477794911,23,Drama,2.2371514510248645,5,Female,4,Yes,Yes,CDGKLOR9Z4,0
107,5.093491028938244,545.0035400963922,Premium,Mailed check,Yes,Movies,Yes,Mobile,7.089160158504613,18.827616698120423,8,Drama,1.1514754595438301,9,Male,17,No,No,79HBJI9LZP,0
57,5.092044169618065,290.2465176682297,Basic,Mailed check,Yes,TV Shows,No,Tablet,4.007014459330576,18.169754370310734,49,Comedy,1.601058728,0,Female,12,No,No,SLD62MCY98,0
31,18.544341887032893,574.8745984980196,Premium,Credit card,No,Both,No,TV,3.979236408398846,91.32087964743332,7,Sci-Fi,2.4134905887708067,1,Male,6,No,No,9OK9A6AAYS,0
116,11.354998874753779,1317.1798694714385,Premium,Mailed check,No,Both,No,Mobile,39.58599086689697,21.47551699754534,1,Comedy,1.9852150873427523,2,Female,21,Yes,Yes,4Z1SZ7S10D,0
50,12.644532144378807,632.2266072189403,Standard,Credit card,No,Movies,No,TV,8.187766522266484,62.69780458680217,13,Comedy,1.8574207446908773,8,Male,15,Yes,No,00U7FOH1WC,0
50,5.446896129206077,272.34480646030386,Basic,Electronic check,Yes,Both,Yes,Tablet,24.281891593215228,22.364096889171467,8,Drama,4.434091307949599,9,Male,3,Yes,Yes,HLGUKZR5W8,0
111,11.451208809403678,1271.0841778438082,Standard,Mailed check,Yes,Both,Yes,Computer,8.262862921025487,175.66964674509265,38,Action,3.029690151378762,4,Male,19,Yes,No,HFPWNCICDT,0
107,18.411800124406646,1970.062613311511,Standard,Electronic check,Yes,Both,No,Computer,22.755565315371914,137.1768776215156,27,Fantasy,1.6827841336813156,1,Male,24,No,Yes,KJX3GHQ6CW,0
30,18.36306494718815,550.8919484156445,Standard,Mailed check,Yes,Movies,Yes,Mobile,36.36482908353776,150.9543429849043,40,Action,4.426358970817741,1,Female,13,Yes,No,YN4Q0W6QNB,0
4,9.765876265720745,39.06350506288298,Premium,Electronic check,No,Movies,No,TV,20.182146737726676,43.10909740671568,21,Action,2.675599347376911,9,Male,4,No,Yes,AIXPJWHZSN,0
100,19.416857839862622,1941.6857839862623,Premium,Bank transfer,Yes,Movies,No,Tablet,13.485780557811326,120.8009671283358,26,Fantasy,2.769856948684213,1,Male,14,No,Yes,GB5JANWMD3,0
65,16.59240661546295,1078.5064300050917,Standard,Electronic check,Yes,Both,No,TV,8.940606472734743,32.42080773757098,11,Drama,3.3932992752817532,2,Female,22,No,Yes,YAEFAJXW1O,0
14,14.575374613644254,204.05524459101954,Premium,Mailed check,No,Movies,No,Mobile,21.83876633403814,109.30813361387082,36,Action,3.015644630340995,2,Male,7,Yes,Yes,Q6UFIP8K21,0
72,19.587750973734813,1410.3180701089066,Basic,Credit card,Yes,TV Shows,Yes,Computer,3.211242053659926,131.40904564975943,2,Fantasy,1.8500875104833043,9,Male,23,Yes,Yes,U4XF4B5LP0,0
70,7.8698371782380505,550.8886024766636,Standard,Credit card,Yes,Movies,Yes,Computer,37.580851720209814,113.50200085930064,22,Drama,3.565869172546263,8,Male,8,No,No,2NLS1M83CN,0
100,16.505225637378636,1650.5225637378637,Basic,Bank transfer,No,Both,Yes,Mobile,26.773335583033564,160.32476946298053,18,Sci-Fi,1.622220207452568,0,Female,22,Yes,Yes,EURYAT6N0O,0
93,9.064913108,843.0369190233289,Basic,Electronic check,Yes,TV Shows,No,Mobile,10.255775527248135,113.39041038894239,39,Comedy,4.123481349322603,1,Female,0,Yes,Yes,NYHJGHOAXW,0
106,6.3704803493062006,675.2709170264573,Premium,Mailed check,Yes,Movies,Yes,TV,15.323128994181182,33.02621697327869,38,Action,2.3636102144553837,5,Female,12,Yes,No,QIS53TJPJM,0
66,6.490122710126861,428.3480988683728,Basic,Electronic check,Yes,Both,No,TV,22.371831813923244,56.71044974274806,20,Action,4.969872794,7,Female,19,Yes,No,86DH925A66,0
74,16.560497859183393,1225.476841579571,Premium,Electronic check,Yes,Both,Yes,TV,6.480793129988536,16.51655925829655,43,Comedy,1.8357230711256474,9,Male,14,No,No,XUWYMCJTXV,0
32,11.361711619324069,363.5747718183702,Basic,Credit card,No,TV Shows,No,Tablet,36.59715702351688,136.64138556043054,35,Comedy,3.190332155844206,5,Female,16,No,No,9HASRCAIO5,0
108,18.026926428349725,1946.9080542617703,Premium,Mailed check,No,TV Shows,No,Computer,37.86319895308588,169.79514794864076,47,Fantasy,1.118398940138365,1,Female,12,No,No,BP8TR6V62S,0
100,15.043346252151208,1504.3346252151207,Premium,Credit card,Yes,Movies,Yes,Computer,32.702500386355354,125.68599093252153,23,Action,3.0772634488657653,0,Male,23,No,No,1JC83O9RTC,0
73,9.086554331,663.3184661,Premium,Bank transfer,Yes,Both,Yes,Tablet,21.54182643809656,56.097094973661946,24,Comedy,1.5386218636551545,8,Male,21,Yes,Yes,XL5G5KAD5V,0
87,17.60355741963555,1531.5094955082927,Basic,Mailed check,Yes,TV Shows,No,TV,31.224665293410148,36.811627021686576,39,Fantasy,4.423193551105971,3,Female,7,No,No,T209UUE50P,0
26,16.30557317268653,423.94490248984977,Basic,Credit card,No,Both,Yes,Tablet,8.195133541399208,41.157930659551134,18,Fantasy,4.091305286012892,9,Female,24,No,Yes,LC1MEJ8TR2,0
105,18.54928001090108,1947.6744011446133,Premium,Credit card,No,Both,No,Mobile,33.62547240763929,155.27861338030235,26,Sci-Fi,3.7207584777702047,6,Female,17,No,No,C35T14BOAG,0
84,10.010266572169995,840.8623920622796,Standard,Electronic check,Yes,Movies,No,Tablet,38.601471934039836,177.86574832581064,31,Drama,4.9053887472865805,4,Male,5,No,Yes,JN1J6PR6H5,0
97,7.7579182780101945,752.5180729669888,Standard,Electronic check,No,TV Shows,No,TV,23.43937948197517,23.075029242311516,37,Sci-Fi,1.3632970851132211,1,Male,21,No,Yes,VL57UX5WDC,0
73,5.238734815157095,382.4276415064679,Premium,Electronic check,No,TV Shows,No,Computer,25.462631435581528,116.1436452,39,Action,4.276382457838054,7,Female,6,No,No,S9437XPVGH,0
110,12.590325775380803,1384.9358352918885,Basic,Electronic check,No,TV Shows,Yes,Tablet,22.19458130094599,61.35920360244426,7,Action,4.064009932943048,1,Male,23,No,No,12Q67I4C99,0
62,10.494269050499184,650.6446811309495,Basic,Credit card,No,Movies,No,TV,10.692812845361496,91.08954748820135,13,Fantasy,4.459097236944153,5,Female,19,Yes,No,WZNJ8VAMZE,0
6,11.116051751551957,66.69631050931174,Standard,Credit card,Yes,Movies,No,Mobile,38.747142492525946,52.74926768332455,44,Drama,1.1393337375315582,6,Male,9,No,Yes,C8G1X73APE,0
1,11.004410815083883,11.004410815083883,Standard,Credit card,No,Movies,No,TV,35.449874767128755,81.74159296346254,29,Action,1.0022014409801718,7,Female,6,Yes,No,TVENVFXFHB,0
52,15.349808155540376,798.1900240880996,Standard,Electronic check,No,Both,Yes,Tablet,3.8851028320256007,131.39418935662388,44,Drama,3.300651714637148,9,Male,6,Yes,No,TQMZ5R3DGQ,0
116,15.23290308572498,1767.0167579440977,Premium,Electronic check,Yes,Both,No,Computer,28.24439399630512,5.065796894872391,15,Sci-Fi,3.1394622522122697,1,Male,16,No,Yes,6UMB6L182I,0
39,12.122146590062744,472.76371701244705,Basic,Bank transfer,No,Movies,No,Mobile,30.561241283050318,46.44408183109671,34,Action,1.6598464872189571,7,Female,3,Yes,No,RY4IL9IY2O,0
91,13.271098670034847,1207.669978973171,Standard,Credit card,No,Both,Yes,Mobile,29.871891730223567,156.10669924020812,42,Comedy,2.8466851743752297,8,Male,23,No,Yes,AM8Z513S63,0
99,14.436287117578546,1429.1924246402762,Basic,Credit card,Yes,Movies,No,TV,3.1693902694202665,166.3805378673312,19,Action,2.0767788810212475,7,Male,2,No,No,NDKLMLNYZG,0
114,14.510433250791966,1654.1893905902841,Premium,Mailed check,No,Both,No,Mobile,17.07679472249807,24.68228141865423,19,Drama,3.2114887585388945,9,Female,5,Yes,Yes,3YL78XHZ2D,0
58,13.495254524414857,782.7247624160617,Basic,Bank transfer,No,Both,No,Mobile,38.96858100723315,33.64380469328975,24,Sci-Fi,3.7966600529307355,3,Female,3,Yes,Yes,4BZS0CBLMQ,0
